x y
399.2594111866348 92.03436782584537
1317.6901620542142 497.590885840544
426.2819224533299 105.18691430761409
1312.5147567131614 507.1857177766784
1181.3562633730292 992.9061462758565
106.56669537269617 1489.960160711897
698.3535283926567 200.81739035307442
300.7780078930462 283.85966473165973
1311.1502690498019 518.7184959028184
398.9773137582032 94.38780387292894
399.82393659830126 89.2030753518173
1292.5617294159651 506.023800911357
695.374196161724 200.48664033438686
1294.2823507167209 479.78776633800413
307.13544889159965 314.58654097535936
101.26952467721392 1512.5184093553235
701.2206615268659 194.725764844397
1196.3860192131444 1000.7120221389882
104.97843964016076 1510.7990685637492
1305.963706719369 495.78494376709403
1310.1907409627217 501.8037609157681
87.21484100571244 1500.2109374920826
399.17780938149735 89.38934357272332
305.60235560946495 293.79131894375985
1197.1335455617875 993.4811186772297
404.11802949096614 87.27725239074539
94.58058669557222 1497.2818384541326
708.582588808032 208.10376446118676
724.6932568543613 192.57036008133488
406.2796723807089 102.03792380075771
410.83003844523205 103.08751888198837
98.55218821324715 1508.056385932779
1202.377494820871 1008.6345051516553
300.5279796512858 295.41591846097754
286.19419105127406 307.18947201301404
1181.7158661249393 1013.1398065974805
108.96929104769309 1518.4286558971892
400.2936603807438 91.7495039649305
696.7268478963434 198.70782418524445
1202.7742591099257 1008.4344169396409
714.0272775665397 202.04890974023942
703.9195241376092 204.16848600981868
299.91883662873147 273.63201651946144
304.0469377934258 303.0986398962578
402.9772362781645 84.50656845805044
97.76588368436876 1497.6669627790554
299.9847248471958 304.17034679925564
1305.909792996537 518.7902395613211
308.1013894050948 292.564603859003
1211.397955989863 1005.3224351534601
99.978154823618 1505.0775034920493
1293.0524641739619 496.49884394599394
298.1790732262967 288.38351228473255
100.91431402115052 1510.5638384153688
1188.8965053113816 986.6812103412797
1208.3040154981134 1002.5427792898698
1210.777497858008 1003.3149229843601
1290.9568762301888 505.6201094342445
702.3325542675996 205.2667486072935
691.6430381717213 189.5331567629838
